5,712,188.7685233241347,0
5,856,336.9518141335805,0
6,1847,156.6963531792231,0
6,2565,287.6945044370536,0
9,530,53.15834645846439,0
9,2064,330.686337059798,0
12,2728,-565.40899451486,0
12,657,-293.9377885391822,0
16,1986,-175.2177075151703,0
16,2133,-253.9719208810851,0
17,218,-39.22363518103663,0
17,3662,-355.4722845119686,0
21,5129,-482.9195996394442,0
21,2355,-279.1136882434212,0
21,1353,-135.6896880133307,0
23,605,-68.72088480564173,0
23,1853,-210.0895621201047,0
25,573,-26.90262003843949,0
25,273,-26.47895673074754,0
25,79,-9.108761115377149,0
29,285,-65.60929691820891,0
29,506,-82.6743202825153,0
29,202,-110.1823606338233,0
47,2241.482225293484,90.0914633397922,0
47,0,0.2301571333924671,0
47,251,-63.49717314410532,0
47,901,490.8940507966693,0
47,233,21.0914633397922,0
47,1276,258.5616563618987,0
75,2282,99.12332000109882,0
77,1537,46.21345250739489,0
78,83,-88.33428867265921,0
79,200,-28.64602018449199,0
87,31,0.4988824795105096,0
87,0,-84.52278197872522,0
88,206,-48.16281812063625,0
88,14,-20.73891216435842,0
94,104,-10.38005632981839,0
94,2261,-324.1805658255112,0
94,608,6.092309886862949,0
100,620,-280.8562942740644,0
100,191,-173.3292011611414,0
106,0,-78.94700140560951,0
107,481,-54.84141019174557,0
109,783,-128.1183780058387,0
109,293,-53.5123992854236,0
109,13,-3.243744662591573,0
111,30,-8.70727282007242,0
111,67,-17.18780778140651,0
113,222,-258.6819009868162,0
120,2108,-363.9768761077792,0
121,0,0.1536275463306559,0
121,150,-192.7449073386883,0
122,679,-112.8090095166856,0
156,235,-11.78445002001919,0
156,1212,-80.69670505504814,0
158,0,0.1724421251452089,0
158,901.97,-28.67841001563289,0
158,1275.022,-248.8008770829105,0
158,346.372,-62.04629988383289,0
158,623.937,-51.65047462245695,0
169,892.801,-588.9855249935549,0
169,208.8,-281.5867051762016,0
170,448.2,-75.30109705361582,0
170,966.6,-450.3348996431228,0
170,697.5,-196.2243571429728,0
171,77.40000000000001,-14.96585095873809,0
171,1455.3,-214.0703583215575,0
184,450,2.210613133906548,0
184,7418.7,95.52796222654797,0
185,1854.899,44.99461802687506,0
185,3835.801,86.96515785642441,0
185,900,7.056182460426442,0
185,270,4.887399106788877,0
190,999,-56.96633584309495,0
190,664.2,-51.56705401181262,0
190,2406.601,-141.4768340718622,0
191,348.3,-121.0696562965804,0
191,316.8,-22.08703189194372,0
196,821.7,-201.5632334130366,0
196,5976,-1465.581262452807,0
197,2695.5,-269.9112485604746,0
197,66.59999999999999,-6.625094282848011,0
197,2701.8,-270.5246832162939,0
202,45,-4.285323419686371,0
202,1043.1,-31.49712713469482,0
202,180,-16.06996282382389,0
208,705.15,-310.5637229968773,0
208,225,-17.30848774664126,0
209,90,-16.47970854964171,0
209,280.8,-50.21161198718957,0
215,2837.7,519.8691737741669,0
216,2274.3,408.8125356410271,0
216,295.2,139.3679098776229,0
216,259.2,171.4647618494391,0
221,194,-60.94551091943708,0
221,372,-12.70595457331021,0
221,679,-115.4303669710893,0
232,90,-5.240299163912937,0
232,566.1,-34.93532775941958,0
232,157.5,-1.397413110376785,0
235,1105.199,5.573845873525215,0
235,2242.802,8.217396453428137,0
235,0,3.92800977697334,0
235,1098,3.92800977697334,0
236,1057.5,269.0013652656448,0
236,390.6,112.6809593001369,0
236,428.4,74.9035278584725,0
242,1182,-188.8891218559017,0
243,2946,-307.9855603320356,0
243,427,-82.77111933923453,0
52,1899,-94.99712703175533,1
76,232,-31.06551591904616,1
94,1021,-14.5387195781408,1
107,745,-117.7683662507638,1
121,229,-128.4219392734433,1
157,1355,-221.6529992942039,1
158,404.88,71.4734913792359,1
158,161.484,-9.475278961664856,1
169,313.199,-573.7329117965107,1
169,140.4,-293.3194845585433,1
170,173.7,-62.54651383932259,1
171,712.8,-73.36201450361807,1
184,555.3,1.768490507125222,1
191,222.3,-58.69424215729489,1
197,3646.8,-365.2389940747876,1
197,331.2,-33.24815834540391,1
202,1992.599,-229.6933352951895,1
202,503.1,-44.99589590670689,1
209,1040.4,-89.35091979258863,1
215,919.8,108.8894140161331,1
221,75,-10.76775811297475,1
232,1318.501,-134.4311412182467,1
232,1213.201,-61.48617685657848,1
235,123.3,0.6874017109703345,1
236,861.3,159.2514135773612,1
5,520,339.7833419834425,2
6,1598,250.714165086757,2
17,1266,-168.286223549002,2
25,404,-21.18316538459803,2
32,878,-197.5398417363643,2
45,500,-1218.975541697901,2
46,500,-198.9228891238737,2
47,1195.999,245.1647990297479,2
47,704,-40.20990680158332,2
48,1000,302.5195513487415,2
